chembl_id,smiles
CHEMBL58427,COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c(C2Sc3ccccc3N(C)C2=S)c1
CHEMBL58380,CCCn1c(=O)c2nc(C3CCC3C(=O)O)[nH]c2n(CCC)c1=O
CHEMBL57494,COc1ccc2sc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)cc2c1
CHEMBL291476,CC(C)[C@@H](NC(=O)[C@H](CSSC[C@H](NC(=O)c1cccc(CC(=O)O)c1)C(=O)N[C@@H](C(=O)O)C(C)C)NC(=O)c1cccc(CC(=O)O)c1)C(=O)O
CHEMBL301672,CC(C)[C@@H](NC(=O)[C@H](CSSC[C@H](NC(=O)Cc1cccc(C(=O)O)c1)C(=O)N[C@@H](C(=O)O)C(C)C)NC(=O)Cc1cccc(C(=O)O)c1)C(=O)O
CHEMBL56611,CCc1cc(CN(C)c2ccc3c4c(cccc24)C(N)=N3)ccn1
CHEMBL59529,CCCn1c(=O)c2nc(NC3CCCCC3)[nH]c2n(CCC)c1=O
CHEMBL56313,Nc1ccc(NC(=O)Nc2ccnc3ccccc23)cc1
CHEMBL56314,CC(=O)Nc1c(N=C(N)N)cc(C(=O)O)cc1N=C(N)N
CHEMBL56201,CN1C(=O)C(=C(C#N)C#N)c2cc(O)ccc21
CHEMBL56518,CN1CC(c2ccc(/C=C/c3ccccc3)cc2)CCC1=O
CHEMBL56517,CN1CC(c2ccc(Cl)cc2)CCC1=S
CHEMBL294669,CN1CCN(c2nc(-c3ccco3)cc(-c3cc4ccccc4s3)n2)CC1
CHEMBL59578,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCCCCCCC(=O)O
CHEMBL56129,Nc1ncc(Cc2ccc3c(c2)OCO3)c(N)n1
CHEMBL56317,CC(=O)N1CCc2cc(C(N)C(=O)NC3C(=O)N4C(C(=O)O)=C(C)CSC34)ccc21
CHEMBL292382,CCCn1c(=O)c2nc(C3CCCC3C(=O)O)[nH]c2n(CCC)c1=O
CHEMBL56471,Cc1cc(C)c2cc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)sc2c1
CHEMBL294869,CCCn1c(=O)c2nc(C3CCC(C(=O)N(C)CCN(C)C)CC3)[nH]c2n(CCC)c1=O
CHEMBL57463,COc1ccccc1-c1ccc(CCC2CCCNC2)c(Cl)c1
CHEMBL57464,Clc1ccc(CCC2CCCNC2)cc1Cl
CHEMBL57076,CCCn1c(=O)c2nc(C3CCCC3C(=O)N(C)CCN(C)C)[nH]c2n(CCC)c1=O
CHEMBL57136,N=C(N)NCCCC(C(N)=O)N(Cc1ccccc1)Cc1cc(-c2ccccc2Cl)on1
CHEMBL57137,CN1CCN(c2nccc(-c3ccsc3)n2)CC1
CHEMBL301898,CN1CC=C(Oc2ccc(-c3ccccc3)cc2)CC1
CHEMBL57722,COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c(C2CN(C)c3ccccc3S2)c1
CHEMBL57385,COc1cccc2cc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)sc12
CHEMBL301661,CC(C)Oc1ccc2cc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)sc2c1
CHEMBL294872,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3cccc4c(C)csc34)C2SC1
CHEMBL299447,CC(C)[C@@H](NC(=O)[C@H](CSSC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C(=O)O)C(C)C)NC(=O)OCc1ccccc1)C(=O)O
CHEMBL59203,CNC1=Nc2ccc(N(C)Cc3ccncc3)c3c(C)ccc1c23
CHEMBL300334,CCCn1c(=O)c2nc(NC3CCC3)[nH]c2n(CCC)c1=O
CHEMBL298810,N#CC(C#N)=Cc1cc[nH]n1
CHEMBL57663,N#CC(C#N)=Cc1ccc(C#N)cc1
CHEMBL57712,N#CC(C#N)=Cc1cc[n+]([O-])cc1
CHEMBL298809,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1ccc([N+](=O)[O-])cc1
CHEMBL56168,Cc1ccc(-c2cc(CN(Cc3ccccc3)C(CCCCN)C(N)=O)no2)cc1
CHEMBL56116,Cc1ccc(-c2cc(N3CCN(C)CC3)nc(Cl)n2)cc1
CHEMBL56224,CN1CCN(c2cc(-c3ccco3)nc(Cl)n2)CC1
CHEMBL293507,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3cc4sccc4s3)C2SC1
CHEMBL56931,CN1CCN(c2cc(-c3cccs3)nc(Cl)n2)CC1
CHEMBL56750,Cc1ccccc1OC1=CCN(C)CC1
CHEMBL294904,N[C@@H](CCCC(=O)NC(CSSCC(NC(=O)CCC[C@H](N)C(=O)O)C(=O)N[C@H](COCc1ccccc1)C(=O)O)C(=O)N[C@H](COCc1ccccc1)C(=O)O)C(=O)O
CHEMBL294045,COc1ccc2[nH]cc(CCNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc3ccc(OP(=O)(O)O)cc3)NC(C)=O)c2c1
CHEMBL301439,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCCc1c[nH]c2ccc(O)cc12
CHEMBL56996,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCc1c[nH]c2ccccc12
CHEMBL56783,CN(C)C1CCc2c(O)cccc2C1
CHEMBL56784,COc1ccc(-c2c3n(c4c(=O)oc5cc(OS(=O)(=O)[O-])c(OC)cc5c24)CCc2cc(OC)c(OC)cc2-3)cc1O.[Na+]
CHEMBL297923,COc1ccc(-c2c3n(c4c(=O)oc5cc(OS(=O)(=O)[O-])c(OC)cc5c24)C(O)Cc2c-3cc(OC)c(OC)c2OC)cc1O.[Na+]
CHEMBL300568,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)NCCCCCCC(N)=O
CHEMBL56688,CC(C)=CCC(C(N)=O)N(Cc1ccc(C#N)cc1)Cc1cc(-c2ccccc2)on1
CHEMBL292698,CC(C)=CCC(C(N)=O)N(Cc1ccccc1)Cc1cc(-c2ccccc2)on1
CHEMBL56164,O=C(Nc1cccc(Cl)c1)Nc1ccnc2ccccc12
CHEMBL299277,CC(C)C[C@H](NC(=O)OCc1ccccc1)c1nc(C(=O)NN2CC[C@@H](NC(=O)OCc3ccccc3)C2=O)cs1
CHEMBL301697,CCOC(=O)[C@H](O)C/C=C\C[C@@H]1O[C@@H]2/C=C/C/C=C/C(C)=C\[C@H]3O[C@@H](C/C=C/C=C/C(=O)O[C@H](C2)[C@@]1(C)CO)C[C@H](O)[C@H]3C
CHEMBL417591,CCCCC(=O)OCC(=O)C1=Cc2c(O)c3c(c(O)c2[C@@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O
CHEMBL55255,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C=C(C(C)=O)C[C@@H]3OC1CC(NC(=O)C(F)(F)F)C(O)C(C)O1
CHEMBL55789,COc1ccc(OCCCN(C)CCc2cc(OC)c(OC)c(OC)c2)c(C2Sc3ccccc3N(C)C2=O)c1
CHEMBL59533,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C1CCCN(/C=C2\N=C(c3ccc(Br)cc3)OC2=O)C1
CHEMBL293117,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C1CCN(/C=C2\N=C(c3ccc(Br)cc3)OC2=O)CC1
CHEMBL54275,N[C@@H](CCCC(=O)NC(CSSCC(NC(=O)CCC[C@H](N)C(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)O)C(=O)O
CHEMBL54276,N[C@@H](CCCC(=O)NC(CSSCC(NC(=O)CCC[C@H](N)C(=O)O)C(=O)N[C@H](Cc1cccs1)C(=O)O)C(=O)N[C@H](Cc1cccs1)C(=O)O)C(=O)O
CHEMBL55843,CC(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
CHEMBL55601,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc4sccc4c3)C2SC1
CHEMBL300801,CC(C)[C@@H](NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CN)C(=O)N[C@@H](C(=O)O)C(C)C)NC(=O)[C@@H]1CCCN1C(=O)CN)C(=O)O
CHEMBL293066,CC(C)[C@@H](NC(=O)[C@H](CSSC[C@H](NC(=O)c1cccc(C(N)C(=O)O)c1)C(=O)N[C@@H](C(=O)O)C(C)C)NC(=O)c1cccc(C(N)C(=O)O)c1)C(=O)O
CHEMBL56523,Cc1ccc2c3c(ccc(N(C)Cc4ccncc4)c13)N=C2N
CHEMBL301403,CCCn1c(=O)c2nc(C3=C(C(=O)O)CCC3)[nH]c2n(CCC)c1=O
CHEMBL59150,N#CC(C#N)=C(N)/C(C#N)=C/c1ccc2[nH]ccc2c1
CHEMBL299535,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)c1ccc(C(F)(F)F)cc1
CHEMBL436555,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3cccc4sccc34)C2SC1
CHEMBL57517,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H](CO)OC(=O)CCCCCCC/C=C/CCCCCCCC
CHEMBL56281,N#CC(C#N)=Cc1cccnc1
CHEMBL292889,Cc1ccc(-c2cc(CN(Cc3cccc([N+](=O)[O-])c3)C(Cc3c[nH]cn3)C(N)=O)no2)cc1
CHEMBL57400,CC(C)=CC(=O)OC[C@H](CO)OC(=O)CC(C(C)C)C(C)C
CHEMBL57135,CCN(CC)c1ccc(NC(=O)Nc2ccnc3ccccc23)cc1
CHEMBL301481,O=C(Nc1ccc(N2CCCC2)cc1)Nc1ccnc2ccccc12
CHEMBL300114,COc1ccc(Cc2cnc(N)nc2N)cc1OS(C)(=O)=O
CHEMBL57382,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCN1/C=C1\N=C(c2ccc(Cl)cc2Cl)OC1=O
CHEMBL301896,CCCCCCCCCCCCOC(=O)[C@H](O)C/C=C\C[C@@H]1O[C@@H]2/C=C/C/C=C/C(C)=C\[C@H]3O[C@@H](C/C=C/C=C/C(=O)O[C@H](C2)[C@@]1(C)CO)C[C@H](O)[C@H]3C
CHEMBL300116,COc1ccc(OCCCCN(C)CCOc2cc(OC)c(OC)c(OC)c2)c(C2Sc3ccccc3N(C)C2=O)c1
CHEMBL56946,NC(=O)C(Cc1ccc(O)cc1)N(Cc1ccc(Br)cc1)Cc1cc(-c2ccccc2Cl)on1
CHEMBL57160,CCCCCCCCOc1cc(Cc2cnc(N)nc2N)ccc1OC
CHEMBL264377,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)Cc1ccc(CN)cc1
CHEMBL56525,COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c(C2(SC)Sc3ccccc3N(C)C2=O)c1
CHEMBL56363,Cc1cccc(OC2=CCN(C)CC2)c1
CHEMBL301272,Oc1cccc2cc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)sc12
CHEMBL301221,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1cn[nH]c1
CHEMBL56519,Oc1cccc2c1CC[C@@H]1NCCC[C@@H]21
CHEMBL56630,Oc1ccc2c(c1)C1CCCNC1CC2
CHEMBL292003,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCN1/C=C1\N=C(c2ccc(Br)cc2)OC1=O
CHEMBL57402,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)C1CCCCN1/C=C1\N=C(c2ccc(Br)cc2)OC1=O
CHEMBL56384,CN1CCN(c2cc(-n3ccnc3)ncn2)CC1
CHEMBL57403,COc1ccccc1OC1=CCN(C)CC1
CHEMBL293335,CN1CC=C(Oc2ccccc2-c2ccccc2)CC1
CHEMBL56192,CC(=O)N[C@@H](CS)C(=O)N[C@H](C(N)=O)C(C)C
CHEMBL56374,COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c(C2(C)Sc3ccccc3N(C)C2=O)c1
CHEMBL56185,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1/C(=C1\N=C(c2ccc(Br)cc2)OC1=O)c1ccccc1
CHEMBL410312,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1/C(=C1\N=C(c2ccc(Cl)cc2Cl)OC1=O)c1ccccc1
CHEMBL56379,N[C@@H](CCCC(=O)N[C@@H](CSSC[C@H](NC(=O)CCC[C@H](N)C(=O)O)C(=O)N[C@H](COCc1ccccc1)C(=O)O)C(=O)N[C@H](COCc1ccccc1)C(=O)O)C(=O)O
CHEMBL300115,O[C@H](COc1cccc2[nH]ccc12)CN1CCC(c2cc3ccccc3s2)CC1
CHEMBL57408,CSc1ccc(NC(=O)Nc2ccnc3cccnc23)cc1
CHEMBL293709,CC(C)=CC(=O)OC[C@H](CO)OC(=O)CC(C)C
CHEMBL293985,Cc1ccc(CN(Cc2cc(-c3ccccc3)on2)C(Cc2c[nH]cn2)C(N)=O)cc1
CHEMBL57972,Cc1ccc(-c2cc(CN(Cc3cccc(Br)c3)C(Cc3c[nH]cn3)C(N)=O)no2)cc1
CHEMBL293576,Cc1ccc(-c2cc(CN(Cc3ccccc3)C(CCCN=C(N)N)C(N)=O)no2)cc1
CHEMBL418288,Cc1ccc(-c2cc(CN(CC(N)=O)Cc3ccccc3)no2)cc1
CHEMBL56795,COc1cccc2sc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)cc12
CHEMBL56156,Cc1cccc2sc(C3CCN(C[C@H](O)COc4cccc5[nH]ccc45)CC3)cc12
CHEMBL938,CNCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C
CHEMBL56448,CC(C)[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C
CHEMBL56753,CC(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1cccs1)C(N)=O
CHEMBL59477,FC(F)(F)c1cc(CCC2CCCNC2)cc(C(F)(F)F)c1
CHEMBL56289,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1ccc2[nH]nnc2c1
CHEMBL301890,CCCCCN(CCC(=O)O)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(C)=O
CHEMBL293481,CC(=O)N[C@@H](CS)C(=O)N[C@@H](Cc1cccnc1)C(N)=O
CHEMBL57026,Cc1ccc(-c2cc(CN(Cc3cccc([N+](=O)[O-])c3)C(CCCCN)C(N)=O)no2)cc1
CHEMBL57027,CN1CCN(c2nc(Cl)cc(-c3cccs3)n2)CC1
CHEMBL299456,COc1ccc(OCCCN(C)CCOc2ccc3c(c2)OCO3)c(C2(C(C)C)Sc3ccccc3N(C)C2=O)c1
CHEMBL432492,O=c1cnn(-c2ccc(Oc3ccc4cc(Br)ccc4c3)c(Cl)c2)c(=O)[nH]1
CHEMBL294254,COc1ccc(OCCCCN(C)CCOc2ccc3c(c2)OCO3)c(C2Sc3ccccc3N(C)C2=O)c1
CHEMBL55616,N#Cc1ccc(CCC2CCCNC2)cc1
CHEMBL55554,c1ccc(CCC2CCCNC2)cc1
CHEMBL293050,CN(C)c1ccc(NC(=O)Nc2ccnc3cccnc23)cc1
CHEMBL55350,Cn1ccc2cc(NC(=O)Nc3ccnc4cccnc34)ccc21
CHEMBL56450,Cn1ccc2cc(NC(=O)Nc3ncnc4ccccc34)ccc21
CHEMBL56024,NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1/C=C1\N=C(c2ccc(Cl)cc2Cl)OC1=O
CHEMBL54110,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)COCc1ccccc1
CHEMBL291906,CCCCCN(CCCCC)C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccc(OP(=O)(O)O)cc1)NC(=O)CCCc1ccccc1
CHEMBL55688,CC(=O)N[C@@H](Cc1ccc(OP(=O)(O)O)cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)CCCCCCO
CHEMBL55314,COc1ccc(OCCCN(CCOc2ccc3c(c2)OCO3)C(C)C)c(C2Sc3ccccc3N(C)C2=O)c1
CHEMBL55859,CNC(N)NCCCC(N)C(=O)O
CHEMBL408885,NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]1CSSCC[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O
CHEMBL417584,NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H]1CSSC[C@H](C(=O)N[C@@H](Cc2c[nH]cn2)C(=O)N2CCC[C@@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC1=O
CHEMBL55894,CC/C(=C1/N=C(c2ccc(Br)cc2)OC1=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
CHEMBL55651,Cc1ccc(C)c(COCC(N)C(c2ccccc2)c2ccccc2)c1
CHEMBL55652,CC/C(=C1/N=C(c2ccc(Cl)cc2Cl)OC1=O)N1CC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
CHEMBL55458,Cc1ccc(-c2cc(CN(Cc3ccc(C#N)cc3)C(Cc3ccc(O)cc3)C(N)=O)no2)cc1
CHEMBL55204,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc(F)cc1
CHEMBL55979,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1
CHEMBL430776,COc1ccc(-c2c3c4cc(OC)c(OS(=O)(=O)[O-])cc4oc(=O)c3n3ccc4cc(OC)c(OC)cc4c23)cc1O.[Na+]
CHEMBL53998,O=C(Nc1ccccc1)Nc1ccnc2ccccc12
CHEMBL55635,NC(COCc1cccc(I)c1)C(c1ccccc1)c1ccccc1
CHEMBL56027,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNC(C)(CO)CO
CHEMBL56081,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL56913,CCOC(=O)P(=O)([O-])CCC/C=C(\C)CC/C=C(\C)CCC=C(C)C.[K+]
CHEMBL56320,CC(=O)Nc1ccc(S(=O)(=O)N2Cc3ccccc3C[C@@H]2C(=O)NO)cc1
CHEMBL56321,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1ccccc1
CHEMBL292671,COc1ccc(S(=O)(=O)N2Cc3cc(NC(=O)[C@H](C)N)ccc3C[C@H]2C(=O)NO)cc1
CHEMBL58933,O=C(NO)[C@H]1Cc2ccccc2CN1S(=O)(=O)c1cc(Br)c(Br)s1
CHEMBL58986,CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(=O)NCCO
CHEMBL61204,COc1ccccc1OCCNCCN1C(=O)CC2(CCCC2)CC1=O
CHEMBL292399,CN(CCOc1cc(Cl)ccc1Cl)CCN1C(=O)CC2(CCCC2)CC1=O
CHEMBL299910,O=C([O-])C1=C(Nc2ccccc2)OCC1=O.[Na+]
CHEMBL58383,CCCCCCCCCC(=O)N[C@H](CNC1CC(CO)C(O)C(O)C1O)[C@@H](O)c1ccccc1
CHEMBL291668,COc1ccc([C@H]2CC[C@H](c3ccc(OC)c(OC)c3)O2)cc1OC
CHEMBL57999,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cccc(Cl)c2Cl)CC1
CHEMBL299691,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccccc2F)CC1
CHEMBL298595,O=C1CC2(CCCC2)CC(=O)N1CCN1CCCN(c2ccccc2Cl)CC1
CHEMBL292672,CN(CCCOc1cc(Cl)ccc1Cl)CCN1C(=O)CC2(CCCC2)CC1=O
CHEMBL417939,COc1ccccc1OCCN(C)CCN1C(=O)CC2(CCCC2)CC1=O
CHEMBL56577,Cc1ccc(C2CC2NC2=C(C(=O)O)C(=O)CO2)cc1
CHEMBL56635,CCOC(=O)C1=C(NC2CC2c2ccccc2)OCC1=O
CHEMBL59259,CC/C(=C1/N=C(c2ccc(Br)cc2)OC1=O)N1CC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O
CHEMBL299707,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL59099,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL57645,CCCCNCC(O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
CHEMBL57611,O=c1cc(-c2ccccc2)oc2cc(OCC(O)CNC3CCCCC3)ccc12
CHEMBL57556,O=C(O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL57339,CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)O)NC
CHEMBL56671,COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1
CHEMBL56676,CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(=O)OC
CHEMBL56104,COc1cc(/C=N\OC[C@H]2C[C@@H]2C2C[C@]2(C)CCC(O)c2cccs2)cc(OC)c1OC
CHEMBL56812,COc1cc(/C=N\OC/C=C/C=C(\C)CCC(O)c2cccs2)cc(OC)c1OC
CHEMBL432686,COc1cc(/C=C\CC/C=C/C=C(\C)CCC(O)c2cccs2)cc(OC)c1OC
CHEMBL59315,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2ccccc2O)CC1
CHEMBL556313,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2cc(F)ccc2F)CC1
CHEMBL56851,O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2c(Cl)cccc2Cl)CC1
CHEMBL294479,O=C1CC2(CCCC2)CC(=O)N1CCNCCOc1cc(Cl)ccc1Cl
CHEMBL418100,CC(C)[C@@H](NC(=O)[C@H](CS)NC(=O)CCC[C@@H](N)C(=O)O)C(=O)O
CHEMBL57575,Cc1ccccc1NC(=O)C1=C(Nc2ccccc2C)OCC1=O
CHEMBL60919,CN(C)c1ncnc2c1nc(Br)n2Cc1cccc(N)c1
CHEMBL60971,CN(C)c1ncnc2c1nc(Br)n2Cc1ccccc1
CHEMBL440484,COc1ccccc1NC(=O)C1=C(Nc2ccccc2OC)OCC1=O
CHEMBL60584,COc1ccc(NC(=O)C2=C(Nc3ccc(OC)cc3)OCC2=O)cc1
CHEMBL291332,COc1cc(C2CC[C@H](c3cc(OC)c(OC)c(OC)c3)O2)cc(OC)c1OC
CHEMBL58691,O=C1COC(Nc2ccc(Cl)cc2)=C1C(=O)Nc1ccc(Cl)cc1
CHEMBL301484,COc1ccc(C2CC[C@H](c3ccc(OC)c(OC)c3)O2)cc1OC
CHEMBL439126,CC(C)[C@@H](NC(=O)[C@H](CS)NC(=O)Cc1ccccc1CN)C(=O)O
CHEMBL291511,CC(c1cccc(O)c1)n1cnc2c(O)ncnc21
CHEMBL57804,CSc1ncnc2c1ncn2C(C)c1cccc(O)c1
CHEMBL293310,Oc1ncnc2c1ncn2Cc1ccccc1
CHEMBL56243,CN(C)c1ncnc2c1nc(Br)n2Cc1cccc(NC=O)c1
CHEMBL56194,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCP(=O)([O-])CC(=O)[O-].[K+].[K+]
CHEMBL292005,NC(=O)C(Cc1ccc(O)cc1)N(Cc1ccc(Br)cc1)Cc1cc(-c2ccccc2)on1
CHEMBL56484,C=C(c1ccc(C)cc1)C1COC2(CCCCC2)OO1
CHEMBL301023,CCCNCC(O)COc1cccc2oc(-c3ccccc3)cc(=O)c12
CHEMBL56338,O=c1cc(-c2ccccc2)oc2cc(OCC(O)CNCCO)ccc12
CHEMBL56259,CCCCC/C=C\C/C=C\C/C=C\C=C\C(O)CCCC(=O)N(C)C
CHEMBL56112,CCCCCCCCCC(=O)N[C@@H](CNC1CC(CO)C(O)C(O)C1O)[C@H](O)c1ccccc1
CHEMBL56113,CCCCCCCCCC(=O)N[C@@H](CNC1CC(CO)C(O)C(O)C1O)[C@@H](O)c1ccccc1
CHEMBL56800,COc1ccc([C@@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@H]2C)cc1OC
CHEMBL57542,COc1ccc([C@@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC
CHEMBL57415,CC(C)CC[C@@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1
CHEMBL293530,CC(C)[C@@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)CCC(=O)O)C(=O)O
CHEMBL57387,CC(C)[C@@H](NC(=O)[C@@H](N)CSSC[C@H](N)C(=O)N[C@@H](C(=O)O)C(C)C)C(=O)O
CHEMBL57440,CC(C)NCC(O)COc1ccc2c(=O)cc(-c3ccc(Cl)cc3)oc2c1
CHEMBL301889,CSc1ncnc2c1ncn2C(C)c1cccc(OC(C)=O)c1
CHEMBL57116,CC(=O)Oc1cccc(C(C)n2cnc3c(O)ncnc32)c1
CHEMBL55300,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCOP(=O)([O-])C(=O)[O-].[Na+].[Na+]
CHEMBL291778,O=[N+]([O-])c1cccc2ccc[n+]([O-])c12
CHEMBL59045,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCCOP(=O)([O-])C(=O)[O-].[Na+].[Na+]
CHEMBL59046,CN(C)CC(O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
CHEMBL417768,CC(C)NCC(O)COc1ccc2c(=O)cc(-c3ccc([N+](=O)[O-])cc3)oc2c1
CHEMBL56510,CC(C)NCC(O)COc1ccc2c(=O)cc(-c3cccc(Cl)c3)oc2c1
CHEMBL56769,CC(C)NCC(O)COc1ccc2c(=O)cc(-c3ccccc3Cl)oc2c1
CHEMBL293267,N#Cc1ccc(CN(Cc2cc(-c3ccccc3Cl)on2)C(Cc2ccc(O)cc2)C(N)=O)cc1
CHEMBL299483,CCCCNC(=O)[C@H](CC1CCCCC1)NC(=O)[C@H](CC(C)C)NC(=O)Cc1ccccc1
CHEMBL300975,O=C(NCc1csc(S(=O)(=O)N2Cc3ccccc3C[C@@H]2C(=O)NO)c1)c1ccccc1
CHEMBL417926,COc1ccc(S(=O)(=O)Oc2ccc3c(c2)CN(S(=O)(=O)c2ccc(OC)cc2)[C@@H](C(=O)NO)C3)cc1
